date,state,district,pincode,total_enrolment,total_demo_updates,total_bio_updates,total_activity,enrolment_to_update_ratio,performance_score
2025-06-01,West Bengal,Birbhum,731204,221.0,966.0,666.0,1853.0,0.13541666666666666,7.615867354686009
2025-06-01,West Bengal,Birbhum,731204,221.0,966.0,666.0,1853.0,0.13541666666666666,7.615867354686009
2025-06-01,West Bengal,Coochbehar,735224,105.0,0.0,0.0,105.0,,1.5889029003783102
2025-06-01,West Bengal,Darjeeling,734001,103.0,0.0,243.0,346.0,0.42386831275720166,2.2850411921139804
2025-06-01,West Bengal,Darjeeling,734003,112.0,0.0,353.0,465.0,0.31728045325779036,2.750057321871284
2025-06-01,West Bengal,Darjeeling,734010,74.0,0.0,282.0,356.0,0.2624113475177305,1.9627845584444186
2025-06-01,West Bengal,Darjeeling,734201,67.0,0.0,208.0,275.0,0.32211538461538464,1.6356485212276575
2025-06-01,West Bengal,Darjeeling,734429,112.0,0.0,272.0,384.0,0.4117647058823529,2.5079229522427062
2025-06-01,West Bengal,Dinajpur Uttar,733129,278.0,0.0,0.0,278.0,,4.206809583858764
2025-06-01,West Bengal,Dinajpur Uttar,733134,383.0,0.0,0.0,383.0,,5.795712484237074
2025-06-01,West Bengal,Dinajpur Uttar,733202,779.0,0.0,0.0,779.0,,11.788146279949558
2025-06-01,West Bengal,Dinajpur Uttar,733207,1226.0,0.0,0.0,1226.0,,18.55233291298865
2025-06-01,West Bengal,Jalpaiguri,735135,119.0,0.0,361.0,480.0,0.3296398891966759,2.879898687538833
2025-06-01,West Bengal,Jalpaiguri,735202,111.0,0.0,226.0,337.0,0.4911504424778761,2.355282136224284
2025-06-01,West Bengal,Jalpaiguri,735218,85.0,0.0,179.0,264.0,0.4748603351955307,1.821341792624784
2025-06-01,West Bengal,Kolkata,700004,76.0,0.0,119.0,195.0,0.6386554621848739,1.505791323132035
2025-06-01,West Bengal,Kolkata,700006,142.0,0.0,402.0,544.0,0.35323383084577115,3.350505926181492
2025-06-01,West Bengal,Kolkata,700016,75.0,0.0,225.0,300.0,0.3333333333333333,1.8075261143178583
2025-06-01,West Bengal,Kolkata,700023,138.0,0.0,422.0,560.0,0.32701421800947866,3.349762555987189
2025-06-01,West Bengal,Kolkata,700039,205.0,0.0,278.0,483.0,0.737410071942446,3.9331728289523844
2025-06-01,West Bengal,Malda,732124,252.0,0.0,469.0,721.0,0.5373134328358209,5.215354854189463
2025-06-01,West Bengal,Medinipur West,721201,122.0,0.0,0.0,122.0,,1.8461538461538463
2025-06-01,West Bengal,Nadia,741126,155.0,0.0,653.0,808.0,0.23736600306278713,4.297544852184965
2025-06-01,West Bengal,Nadia,741223,122.0,0.0,216.0,338.0,0.5648148148148148,2.4918454984967204
2025-06-01,West Bengal,Nadia,741501,111.0,0.0,260.0,371.0,0.4269230769230769,2.456918785204181
2025-06-01,West Bengal,Nadia,741502,140.0,0.0,439.0,579.0,0.31890660592255127,3.4308456976271993
2025-07-01,Andhra Pradesh,Prakasam,523105,237.0,0.0,562.0,799.0,0.42170818505338076,5.266374853656061
2025-07-01,Andhra Pradesh,Spsr Nellore,524004,296.0,0.0,0.0,296.0,,4.479192938209332
2025-07-01,Andhra Pradesh,Spsr Nellore,524223,81.0,0.0,0.0,81.0,,1.2257250945775537
2025-07-01,Andhra Pradesh,Spsr Nellore,524345,130.0,0.0,0.0,130.0,,1.9672131147540985
2025-07-01,Andhra Pradesh,Spsr Nellore,524411,147.0,0.0,0.0,147.0,,2.224464060529634
2025-07-01,Andhra Pradesh,Spsr Nellore,524413,65.0,0.0,0.0,65.0,,0.9836065573770493
2025-07-01,Arunachal Pradesh,Longding,792131,401.0,0.0,244.0,645.0,1.6434426229508197,6.797488260678667
2025-07-01,Arunachal Pradesh,West Kameng,790101,83.0,0.0,264.0,347.0,0.3143939393939394,2.0451685979244627
2025-07-01,Assam,Baksa,781344,73.0,0.0,50.0,123.0,1.46,1.2541314862418558
2025-07-01,Assam,Baksa,781372,147.0,0.0,123.0,270.0,1.1951219512195121,2.5921495847804374
2025-07-01,Assam,Barpeta,781302,241.0,0.0,254.0,495.0,0.9488188976377953,4.406196020726533
2025-07-01,Assam,Barpeta,781305,320.0,0.0,240.0,560.0,1.3333333333333333,5.559805913279948
2025-07-01,Assam,Barpeta,781308,952.0,2003.0,551.0,3506.0,0.3727486296006265,20.782240209478108
2025-07-01,Assam,Barpeta,781309,531.0,0.0,384.0,915.0,1.3828125,9.183205224173516
2025-07-01,Assam,Barpeta,781314,864.0,0.0,398.0,1262.0,2.170854271356784,14.26414766453309
2025-07-01,Assam,Barpeta,781315,609.0,0.0,405.0,1014.0,1.5037037037037038,10.426308670337086
2025-07-01,Assam,Barpeta,783101,872.0,0.0,0.0,872.0,,13.19546027742749
2025-07-01,Assam,Bongaigaon,783391,303.0,0.0,88.0,391.0,3.4431818181818183,4.8481793603001675
2025-07-01,Assam,Cachar,782448,335.0,0.0,0.0,335.0,,5.069356872635561
2025-07-01,Assam,Cachar,788001,190.0,0.0,181.0,371.0,1.0497237569060773,3.4162233194136764
2025-07-01,Assam,Cachar,788002,325.0,0.0,237.0,562.0,1.371308016877637,5.626500016539232
2025-07-01,Assam,Cachar,788003,311.0,0.0,487.0,798.0,0.6386036960985626,6.161974597811563
2025-07-01,Assam,Cachar,788005,364.0,0.0,517.0,881.0,0.7040618955512572,7.053671648446966
2025-07-01,Assam,Cachar,788009,315.0,0.0,209.0,524.0,1.507177033492823,5.391475161040767
2025-07-01,Assam,Cachar,788011,89.0,0.0,38.0,127.0,2.3421052631578947,1.4603782649788672
2025-07-01,Assam,Cachar,788030,569.0,0.0,238.0,807.0,2.3907563025210083,9.321797022052216
2025-07-01,Assam,Cachar,788098,214.0,0.0,197.0,411.0,1.0862944162436547,3.8272301364990895
2025-07-01,Assam,Cachar,788102,151.0,0.0,25.0,176.0,6.04,2.3597265249620376
2025-07-01,Assam,Cachar,788107,314.0,0.0,169.0,483.0,1.8579881656804733,5.256770224254092
2025-07-01,Assam,Cachar,788112,160.0,0.0,105.0,265.0,1.5238095238095237,2.7350632585606083
2025-07-01,Assam,Cachar,788113,194.0,0.0,81.0,275.0,2.3950617283950617,3.177821633184694
2025-07-01,Assam,Cachar,788117,127.0,0.0,78.0,205.0,1.6282051282051282,2.1549823190417086
2025-07-01,Assam,Cachar,788126,259.0,0.0,188.0,447.0,1.377659574468085,4.48128470352789
2025-07-01,Assam,Cachar,788802,189.0,0.0,69.0,258.0,2.739130434782609,3.066287831846043
2025-07-01,Assam,Cachar,788805,286.0,0.0,117.0,403.0,2.4444444444444446,4.677618497478074
2025-07-01,Assam,Cachar,788815,921.0,0.0,325.0,1246.0,2.833846153846154,14.908475089323636
2025-07-01,Assam,Cachar,788817,560.0,0.0,256.0,816.0,2.1875,9.239412982572173
2025-07-01,Assam,Chirang,783373,116.0,0.0,111.0,227.0,1.045045045045045,2.0871731604909676
2025-07-01,Assam,Chirang,783375,282.0,0.0,442.0,724.0,0.6380090497737556,5.588615654897549
2025-07-01,Assam,Chirang,783390,809.0,0.0,454.0,1263.0,1.7819383259911894,13.599266732402656
2025-07-01,Assam,Chirang,783394,102.0,0.0,95.0,197.0,1.0736842105263158,1.827490429155869
2025-07-01,Assam,Darrang,784114,257.0,0.0,87.0,344.0,2.954022988505747,4.149099252643427
2025-07-01,Assam,Dhemaji,786110,307.0,0.0,278.0,585.0,1.10431654676259,5.4766785036056005
2025-07-01,Assam,Dhemaji,787026,140.0,0.0,147.0,287.0,0.9523809523809523,2.557966241682203
2025-07-01,Assam,Dhemaji,787034,155.0,0.0,131.0,286.0,1.183206106870229,2.7371233590230184
2025-07-01,Assam,Dhemaji,787057,395.0,0.0,356.0,751.0,1.1095505617977528,7.041496888221078
2025-07-01,Assam,Dhemaji,787058,279.0,0.0,181.0,460.0,1.5414364640883977,4.763007682591482
2025-07-01,Assam,Dhemaji,787059,553.0,0.0,430.0,983.0,1.286046511627907,9.6536266202676
2025-07-01,Assam,Dhemaji,787060,433.0,0.0,280.0,713.0,1.5464285714285715,7.389340610470155
2025-07-01,Assam,Dhemaji,787061,214.0,0.0,148.0,362.0,1.445945945945946,3.6807537894398266
2025-07-01,Assam,Dhubri,783331,638.0,0.0,338.0,976.0,1.8875739644970415,10.6648645342585
2025-07-01,Assam,Dhubri,783337,469.0,0.0,147.0,616.0,3.1904761904761907,7.536528662867576
2025-07-01,Assam,Dibrugarh,785675,228.0,0.0,283.0,511.0,0.8056537102473498,4.296164792204565
2025-07-01,Assam,Dibrugarh,786001,238.0,0.0,505.0,743.0,0.47128712871287126,5.1111164095295
2025-07-01,Assam,Dibrugarh,786003,162.0,0.0,288.0,450.0,0.5625,3.3123723922789394
2025-07-01,Assam,Dibrugarh,786007,288.0,0.0,273.0,561.0,1.054945054945055,5.174216174653545
2025-07-01,Assam,Dibrugarh,786010,221.0,0.0,226.0,447.0,0.9778761061946902,4.019847079477752
2025-07-01,Assam,Dibrugarh,786012,75.0,0.0,95.0,170.0,0.7894736842105263,1.4189153976300173
2025-07-01,Assam,Dibrugarh,786101,196.0,0.0,261.0,457.0,0.7509578544061303,3.746162827287152
2025-07-01,Assam,Dibrugarh,786184,301.0,0.0,226.0,527.0,1.331858407079646,5.230439765480274
2025-07-01,Assam,Dibrugarh,786191,71.0,0.0,171.0,242.0,0.4152046783625731,1.5855735669320137
2025-07-01,Assam,Dibrugarh,786602,170.0,0.0,239.0,409.0,0.7112970711297071,3.286955313819929
2025-07-01,Assam,Dibrugarh,786610,189.0,0.0,189.0,378.0,1.0,3.425005416480973
2025-07-01,Assam,Dibrugarh,786611,139.0,0.0,61.0,200.0,2.278688524590164,2.285752897452138
2025-07-01,Assam,Dibrugarh,786612,94.0,0.0,95.0,189.0,0.9894736842105263,1.7064311605556166
2025-07-01,Assam,Dibrugarh,786613,112.0,0.0,145.0,257.0,0.7724137931034483,2.128280175170738
2025-07-01,Assam,Dima Hasao,788819,148.0,0.0,0.0,148.0,,2.239596469104666
2025-07-01,Assam,Goalpara,783125,371.0,0.0,193.0,564.0,1.922279792746114,6.191061029957876
2025-07-01,Assam,Goalpara,783126,315.0,0.0,173.0,488.0,1.8208092485549132,5.283859885650289
2025-07-01,Assam,Goalpara,783129,1389.0,1999.0,721.0,4109.0,0.5106617647058823,27.89384201630455
2025-07-01,Assam,Goalpara,783129,1389.0,1999.0,721.0,4109.0,0.5106617647058823,27.89384201630455
2025-07-01,Assam,Goalpara,783130,231.0,0.0,107.0,338.0,2.1588785046728973,3.8154428937984286
2025-07-01,Assam,Goalpara,783132,416.0,0.0,236.0,652.0,1.7627118644067796,7.000559883661811
2025-07-01,Assam,Goalpara,783134,176.0,0.0,0.0,176.0,,2.6633039092055486
2025-07-01,Assam,Golaghat,785601,366.0,0.0,290.0,656.0,1.2620689655172415,6.405362367995954
2025-07-01,Assam,Golaghat,785602,183.0,0.0,96.0,279.0,1.90625,3.056204836938713
2025-07-01,Assam,Golaghat,785603,238.0,0.0,67.0,305.0,3.5522388059701493,3.801797225612005
2025-07-01,Assam,Golaghat,785611,137.0,0.0,177.0,314.0,0.7740112994350282,2.602248412115841
2025-07-01,Assam,Golaghat,785612,347.0,0.0,215.0,562.0,1.613953488372093,5.893648114673523
2025-07-01,Assam,Golaghat,785613,134.0,0.0,35.0,169.0,3.8285714285714287,2.1323687112394123
2025-07-01,Assam,Golaghat,785614,371.0,0.0,350.0,721.0,1.06,6.660383203188576
2025-07-01,Assam,Golaghat,785615,93.0,0.0,38.0,131.0,2.4473684210526314,1.520907899278993
2025-07-01,Assam,Golaghat,785619,72.0,0.0,114.0,186.0,0.631578947368421,1.4303151228054536
2025-07-01,Assam,Golaghat,785621,254.0,0.0,179.0,433.0,1.4189944134078212,4.378718841805112
2025-07-01,Assam,Golaghat,785625,177.0,0.0,37.0,214.0,4.783783783783784,2.78904090637635
2025-07-01,Assam,Golaghat,785699,68.0,0.0,24.0,92.0,2.8333333333333335,1.10074730002913
2025-07-01,Assam,Golaghat,785702,305.0,0.0,136.0,441.0,2.2426470588235294,5.021931211304203
2025-07-01,Assam,Golaghat,785703,92.0,0.0,0.0,92.0,,1.3921815889029003
2025-07-01,Assam,Golaghat,785705,480.0,0.0,194.0,674.0,2.4742268041237114,7.843482877841603
2025-07-01,Assam,Hailakandi,788161,385.0,779.0,423.0,1587.0,0.32029950083194675,8.929672936440236
2025-07-01,Assam,Hailakandi,788163,514.0,0.0,831.0,1345.0,0.618531889290012,10.262177281163096
2025-07-01,Assam,Hailakandi,788165,117.0,0.0,160.0,277.0,0.73125,2.248781916125262
2025-07-01,Assam,Hojai,782435,790.0,0.0,703.0,1493.0,1.12375533428165,14.056089957594537
2025-07-01,Assam,Hojai,782446,1333.0,1714.0,798.0,3845.0,0.5306528662420382,26.603720295880333
2025-07-01,Assam,Hojai,782446,1333.0,1714.0,798.0,3845.0,0.5306528662420382,26.603720295880333
2025-07-01,Assam,Jorhat,785001,158.0,0.0,202.0,360.0,0.7821782178217822,2.9947618223237797
2025-07-01,Assam,Jorhat,785006,79.0,0.0,119.0,198.0,0.6638655462184874,1.5511885488571295
2025-07-01,Assam,Jorhat,785010,65.0,0.0,86.0,151.0,0.7558139534883721,1.2406874930320826
2025-07-01,Assam,Jorhat,785107,70.0,0.0,130.0,200.0,0.5384615384615384,1.447879316940048
2025-07-01,Assam,Jorhat,785108,83.0,0.0,80.0,163.0,1.0375,1.4951349681509032
2025-07-01,Assam,Jorhat,785112,92.0,0.0,222.0,314.0,0.4144144144144144,2.0558091204775213
2025-07-01,Assam,Jorhat,785616,85.0,0.0,101.0,186.0,0.8415841584158416,1.5881753626120791
2025-07-01,Assam,Jorhat,785630,142.0,0.0,142.0,284.0,1.0,2.5732844928058105
2025-07-01,Assam,Jorhat,785634,173.0,0.0,180.0,353.0,0.9611111111111111,3.155983060432849
2025-07-01,Assam,Jorhat,785635,194.0,0.0,108.0,302.0,1.7962962962962963,3.258533089727553
2025-07-01,Assam,Jorhat,785636,93.0,0.0,0.0,93.0,,1.4073139974779318
2025-07-01,Assam,Jorhat,785680,91.0,0.0,0.0,91.0,,1.3770491803278688
2025-07-01,Assam,Kamrup,781101,170.0,0.0,83.0,253.0,2.0481927710843375,2.82062245379452
2025-07-01,Assam,Kamrup,781102,483.0,0.0,313.0,796.0,1.5431309904153354,8.244608374996336
2025-07-01,Assam,Kamrup,781103,175.0,0.0,93.0,268.0,1.881720430107527,2.926177628722588
2025-07-01,Assam,Kamrup,781120,65.0,0.0,33.0,98.0,1.9696969696969697,1.082253893151655
2025-07-01,Assam,Kamrup,781122,123.0,0.0,63.0,186.0,1.9523809523809523,2.0496129866622157
2025-07-01,Assam,Kamrup,781123,210.0,0.0,195.0,405.0,1.0769230769230769,3.7607218757883816
2025-07-01,Assam,Kamrup,781125,80.0,0.0,60.0,140.0,1.3333333333333333,1.389951478319987
2025-07-01,Assam,Kamrup,781135,116.0,0.0,77.0,193.0,1.5064935064935066,1.9855365115110706
2025-07-01,Assam,Kamrup,781136,802.0,1541.0,490.0,2833.0,0.3948793697685869,17.239250508410105
2025-07-01,Assam,Kamrup,781136,802.0,1541.0,490.0,2833.0,0.3948793697685869,17.239250508410105
2025-07-01,Assam,Kamrup,781137,622.0,0.0,221.0,843.0,2.81447963800905,10.072996352038938
2025-07-01,Assam,Kamrup,781141,193.0,0.0,71.0,264.0,2.7183098591549295,3.1327960925567515
2025-07-01,Assam,Kamrup,781354,436.0,0.0,272.0,708.0,1.6029411764705883,7.41082333055292
2025-07-01,Assam,Kamrup,781380,171.0,0.0,121.0,292.0,1.4132231404958677,2.9493487641706118
2025-07-01,Assam,Kamrup,781381,102.0,0.0,93.0,195.0,1.096774193548387,1.8215118027452866
2025-07-01,Assam,Kamrup Metro,781005,82.0,0.0,134.0,216.0,0.6119402985074627,1.6414254726615902
2025-07-01,Assam,Kamrup Metro,782402,140.0,0.0,331.0,471.0,0.4229607250755287,3.1079998714557626
2025-07-01,Assam,Kamrup Metro,782403,108.0,0.0,284.0,392.0,0.38028169014084506,2.483265076406073
2025-07-01,Assam,Karimganj,788701,716.0,0.0,290.0,1006.0,2.4689655172413794,11.701705369256986
2025-07-01,Assam,Karimganj,788709,184.0,0.0,128.0,312.0,1.4375,3.1669952680830593
2025-07-01,Assam,Karimganj,788710,67.0,0.0,65.0,132.0,1.0307692307692307,1.2081767328710327
2025-07-01,Assam,Karimganj,788712,276.0,0.0,205.0,481.0,1.3463414634146342,4.789353973793374
2025-07-01,Assam,Karimganj,788720,690.0,0.0,322.0,1012.0,2.142857142857143,11.40392076887548
2025-07-01,Assam,Karimganj,788724,451.0,0.0,279.0,730.0,1.6164874551971327,7.65873465161543
2025-07-01,Assam,Karimganj,788725,212.0,0.0,99.0,311.0,2.1414141414141414,3.5040126252305015
2025-07-01,Assam,Karimganj,788726,99.0,0.0,68.0,167.0,1.4558823529411764,1.7013817468879149
2025-07-01,Assam,Karimganj,788728,208.0,0.0,109.0,317.0,1.908256880733945,3.473376122983286
2025-07-01,Assam,Karimganj,788806,268.0,0.0,170.0,438.0,1.576470588235294,4.563668743007933
2025-07-01,Assam,Kokrajhar,783369,66.0,0.0,57.0,123.0,1.1578947368421053,1.1691298186536727
2025-07-01,Assam,Kokrajhar,783370,510.0,0.0,448.0,958.0,1.1383928571428572,9.056740689236484
2025-07-01,Assam,Lakhimpur,784160,483.0,0.0,268.0,751.0,1.8022388059701493,8.110089280758237
2025-07-01,Assam,Lakhimpur,784161,84.0,0.0,105.0,189.0,0.8,1.585000206858212
2025-07-01,Assam,Lakhimpur,787032,201.0,0.0,277.0,478.0,0.7256317689530686,3.869653881446967
2025-07-01,Assam,Lakhimpur,787056,143.0,0.0,52.0,195.0,2.75,2.3193787129046446
2025-07-01,Assam,Majuli,785104,210.0,0.0,213.0,423.0,0.9859154929577465,3.8145295134836212
2025-07-01,Assam,Marigaon,782105,402.0,0.0,327.0,729.0,1.2293577981651376,7.060733665292856
2025-07-01,Assam,Marigaon,782126,499.0,0.0,557.0,1056.0,0.895870736086176,9.216119334287866
2025-07-01,Assam,Marigaon,782127,900.0,0.0,765.0,1665.0,1.1764705882352942,15.90599231957605
2025-07-01,Assam,Marigaon,782410,705.0,0.0,216.0,921.0,3.263888888888889,11.314039697740098
2025-07-01,Assam,Nagaon,782122,610.0,0.0,924.0,1534.0,0.6601731601731602,11.992894632458192
2025-07-01,Assam,Nagaon,782124,1092.0,2752.0,1953.0,5797.0,0.23209351753453772,28.860180782801926
2025-07-01,Assam,Nagaon,782125,482.0,0.0,970.0,1452.0,0.49690721649484537,10.193454742297547
2025-07-01,Assam,Nagaon,782450,236.0,0.0,131.0,367.0,1.8015267175572518,3.9628484536005724
2025-07-01,Assam,Sivasagar,785640,194.0,0.0,0.0,194.0,,2.9356872635561158
2025-07-01,Assam,Sivasagar,785684,91.0,0.0,0.0,91.0,,1.3770491803278688
2025-07-01,Assam,Sonitpur,784110,576.0,0.0,244.0,820.0,2.360655737704918,9.445659761309184
2025-07-01,Assam,Sonitpur,784507,454.0,0.0,43.0,497.0,10.55813953488372,6.998653960891829
2025-07-01,Assam,Tinsukia,786125,169.0,0.0,216.0,385.0,0.7824074074074074,3.2030687015232018
2025-07-01,Assam,Tinsukia,786150,73.0,0.0,43.0,116.0,1.697674418604651,1.2332062938048183
2025-07-01,Assam,Tinsukia,786151,512.0,0.0,236.0,748.0,2.169491525423729,8.453271106864838
2025-07-01,Assam,Tinsukia,786152,200.0,0.0,212.0,412.0,0.9433962264150944,3.660216114528015
2025-07-01,Assam,Tinsukia,786153,69.0,0.0,73.0,142.0,0.9452054794520548,1.2623560556634246
2025-07-01,Assam,Tinsukia,786154,139.0,0.0,223.0,362.0,0.6233183856502242,2.770021636709294
2025-07-01,Assam,Tinsukia,786156,310.0,0.0,178.0,488.0,1.7415730337078652,5.223144408801585
2025-07-01,Assam,Tinsukia,786160,98.0,0.0,129.0,227.0,0.7596899224806202,1.8685974438356394
2025-07-01,Assam,Tinsukia,786170,215.0,0.0,188.0,403.0,1.1436170212765957,3.815458726226502
2025-07-01,Assam,Tinsukia,786171,202.0,0.0,145.0,347.0,1.393103448275862,3.490196946923575
2025-07-01,Assam,Tinsukia,786181,174.0,0.0,59.0,233.0,2.9491525423728815,2.8094085711676593
2025-07-01,Assam,Tinsukia,786182,173.0,0.0,92.0,265.0,1.8804347826086956,2.8929234983672334
2025-07-01,Assam,Tinsukia,786188,71.0,0.0,80.0,151.0,0.8875,1.3135460652505249
2025-07-01,Assam,Tinsukia,786190,102.0,0.0,72.0,174.0,1.4166666666666667,1.7587362254341738
2025-07-01,Assam,West Karbi Anglong,782485,185.0,0.0,0.0,185.0,,2.799495586380832
2025-07-01,Assam,West Karbi Anglong,782486,197.0,0.0,191.0,388.0,1.031413612565445,3.5520433114918077
2025-07-01,Bihar,Araria,854336,288.0,0.0,504.0,792.0,0.5714285714285714,5.864747525075787
2025-07-01,Bihar,Arwal,824235,505.0,0.0,36.0,541.0,14.027777777777779,7.749481605781401
2025-07-01,Bihar,Banka,813108,428.0,0.0,74.0,502.0,5.783783783783784,6.697880047305032
2025-07-01,Bihar,Begusarai,848203,762.0,0.0,71.0,833.0,10.732394366197184,11.74313657174969
2025-07-01,Bihar,Bhagalpur,813213,557.0,0.0,907.0,1464.0,0.6141124586549063,11.140058653491572
2025-07-01,Bihar,Bhojpur,802301,823.0,0.0,1223.0,2046.0,0.6729354047424366,16.109902307321942
2025-07-01,Bihar,Gaya,823001,866.0,0.0,1718.0,2584.0,0.5040745052386496,18.240305912667385
2025-07-01,Bihar,Gaya,823003,1004.0,0.0,1497.0,2501.0,0.6706746826987308,19.667940077652407
2025-07-01,Bihar,Gaya,824231,613.0,0.0,882.0,1495.0,0.6950113378684807,11.912740703561061
2025-07-01,Bihar,Gaya,824236,729.0,0.0,813.0,1542.0,0.8966789667896679,13.461837487099634
2025-07-01,Bihar,Gopalganj,841405,681.0,0.0,1440.0,2121.0,0.47291666666666665,14.609781255215632
2025-07-01,Bihar,Gopalganj,841409,585.0,0.0,716.0,1301.0,0.8170391061452514,10.992807271381858
2025-07-01,Bihar,Gopalganj,841427,555.0,0.0,813.0,1368.0,0.6826568265682657,10.828798395044148
2025-07-01,Bihar,Gopalganj,841438,1070.0,0.0,1250.0,2320.0,0.856,19.92831868189759
2025-07-01,Bihar,Jehanabad,804418,256.0,0.0,271.0,527.0,0.9446494464944649,4.684000473841954
2025-07-01,Bihar,Kaimur (Bhabua),821108,694.0,0.0,1082.0,1776.0,0.6414048059149723,13.736328439196832
2025-07-01,Bihar,Lakhisarai,811302,415.0,0.0,701.0,1116.0,0.5920114122681883,8.375458115547133
2025-07-01,Bihar,Lakhisarai,811311,1193.0,0.0,2174.0,3367.0,0.5487580496780129,24.55173033831543
2025-07-01,Bihar,Madhubani,847108,543.0,0.0,762.0,1305.0,0.7125984251968503,10.494754518673926
2025-07-01,Bihar,Madhubani,847225,530.0,0.0,1152.0,1682.0,0.4600694444444444,11.463865357262037
2025-07-01,Bihar,Madhubani,847226,717.0,0.0,1618.0,2335.0,0.4431396786155748,15.686645714458578
2025-07-01,Bihar,Madhubani,847421,351.0,0.0,563.0,914.0,0.6234458259325044,6.9944587444149455
2025-07-01,Bihar,Munger,811213,699.0,0.0,1202.0,1901.0,0.5815307820299501,14.170708066706919
2025-07-01,Bihar,Muzaffarpur,843109,601.0,0.0,1060.0,1661.0,0.5669811320754717,12.263249551202497
2025-07-01,Bihar,Muzaffarpur,843111,905.0,0.0,1160.0,2065.0,0.7801724137931034,17.162433078541188
2025-07-01,Bihar,Muzaffarpur,843125,643.0,0.0,1113.0,1756.0,0.577717879604672,13.057244311234248
2025-07-01,Bihar,Nalanda,803101,1227.0,0.0,2224.0,3451.0,0.5517086330935251,25.21569789013105
2025-07-01,Bihar,Nalanda,805130,831.0,0.0,58.0,889.0,14.327586206896552,12.748411691758083
2025-07-01,Bihar,Nawada,805103,559.0,0.0,781.0,1340.0,0.7157490396927016,10.79367000677496
2025-07-01,Bihar,Nawada,805104,637.0,0.0,755.0,1392.0,0.8437086092715231,11.89627573228985
2025-07-01,Bihar,Nawada,805109,628.0,0.0,524.0,1152.0,1.1984732824427482,11.069552704692326
2025-07-01,Bihar,Nawada,805110,641.0,0.0,1321.0,1962.0,0.48523845571536717,13.648756640784729
2025-07-01,Bihar,Nawada,805121,472.0,0.0,390.0,862.0,1.2102564102564102,8.308328997478403
2025-07-01,Bihar,Nawada,805123,389.0,0.0,369.0,758.0,1.0542005420054201,6.989563508439672
2025-07-01,Bihar,Nawada,805129,346.0,0.0,251.0,597.0,1.3784860557768925,5.98613098148897
2025-07-01,Bihar,Pashchim Champaran,845106,818.0,0.0,0.0,818.0,,12.378310214375787
2025-07-01,Bihar,Pashchim Champaran,845306,658.0,0.0,0.0,658.0,,9.957124842370742
2025-07-01,Bihar,Pashchim Champaran,845307,728.0,0.0,0.0,728.0,,11.01639344262295
2025-07-01,Bihar,Pashchim Champaran,845438,1871.0,0.0,0.0,1871.0,,28.312736443883985
2025-07-01,Bihar,Pashchim Champaran,845449,700.0,0.0,0.0,700.0,,10.592686002522068
2025-07-01,Bihar,Pashchim Champaran,845450,498.0,0.0,0.0,498.0,,7.535939470365699
